node_idx,Airport_ID,Src_cap,Des_cap,Name,City,Country,IATA,Latitude,Longitude
2618,5857.0,142.0,142.0,Arthur's Town Airport,Arthur's Town,Bahamas,ATC,24.6294,-75.673797
2619,1950.0,118.0,118.0,Deadman's Cay Airport,Dead Man's Cay,Bahamas,LGI,23.179000854499996,-75.09359741210002
2620,1946.0,118.0,118.0,Rock Sound Airport,Rock Sound,Bahamas,RSD,24.8950787333,-76.1768817902
2621,1951.0,68.0,68.0,Stella Maris Airport,Stella Maris,Bahamas,SML,23.582317,-75.268621
2622,6023.0,70.0,70.0,Calbayog Airport,Calbayog City,Philippines,CYP,12.072699546813965,124.54499816894531
2623,6013.0,70.0,70.0,Jolo Airport,Jolo,Philippines,JOL,6.0536699295043945,121.01100158691406
2624,6025.0,50.0,50.0,Moises R. Espinosa Airport,Masbate,Philippines,MBT,12.369682000000001,123.630095
2625,6106.0,100.0,100.0,Ivano-Frankivsk International Airport,Ivano-Frankivsk,Ukraine,IFO,48.88420104980469,24.68610000610352
2626,1176.0,62.0,62.0,Arusha Airport,Arusha,Tanzania,ARK,-3.3677899837493896,36.63330078125
2627,5703.0,50.0,50.0,Bukoba Airport,Bukoba,Tanzania,BKZ,-1.3319999999999999,31.8212
2628,9829.0,74.0,74.0,Mbeya Airport,Mbeya,Tanzania,,-8.919444,33.463889
2629,1182.0,62.0,62.0,Mtwara Airport,Mtwara,Tanzania,MYW,-10.339099884033203,40.181800842285156
2630,5420.0,50.0,50.0,Chimbu Airport,Kundiawa,Papua New Guinea,CMU,-6.024290084838867,144.9709930419922
2631,5429.0,50.0,50.0,Mendi Airport,Mendi,Papua New Guinea,MDU,-6.14774,143.656998
2632,5436.0,210.0,210.0,Vanimo Airport,Vanimo,Papua New Guinea,VAI,-2.6926,141.3028
2633,5437.0,50.0,50.0,Wapenamanda Airport,Wapenamanda,Papua New Guinea,WBM,-5.64330005645752,143.89500427246094
2634,11257.0,90.0,90.0,Dharavandhoo Airport,DHARAVANDHOO,Maldives,DRV,5.1561,73.1302
2635,6183.0,300.0,300.0,Gan International Airport,Gan Island,Maldives,GAN,-0.693342,73.155602
2636,8892.0,85.0,80.0,Kooddoo Airport,Kooddoo,Maldives,GKK,0.7324,73.4336
2637,6184.0,95.0,95.0,Hanimaadhoo Airport,Haa Dhaalu Atoll,Maldives,HAQ,6.744229793548584,73.17050170898438
2638,4235.0,95.0,95.0,Kaadedhdhoo Airport,Kaadedhdhoo,Maldives,KDM,0.4881309866905213,72.99690246582031
2639,6185.0,85.0,85.0,Kadhdhoo Airport,Laamu Atoll,Maldives,KDO,1.8591699600219729,73.52189636230469
2640,7242.0,0.0,0.0,Healy River Airport,Healy,United States,,63.8661994934082,-148.968994140625
2641,7235.0,0.0,0.0,Tok Junction Airport,Tok,United States,TKJ,63.32949829,-142.9539948
2642,3318.0,40.0,40.0,Northern Peninsula Airport,Amberley,Australia,ABM,-10.9508,142.459
2643,6237.0,80.0,80.0,Aurukun Airport,Aurukun,Australia,AUU,-13.354067,141.72065
2644,6243.0,80.0,80.0,Bedourie Airport,Bedourie,Australia,BEU,-24.346099853515625,139.46000671386722
2645,6248.0,80.0,80.0,Boulia Airport,Boulia,Australia,BQL,-22.913299560546875,139.89999389648438
2646,6245.0,80.0,80.0,Burketown Airport,Burketown,Australia,BUC,-17.748600006103516,139.53399658203122
2647,6240.0,80.0,80.0,Birdsville Airport,Birdsville,Australia,BVI,-25.897499084472656,139.34800720214844
2648,6258.0,80.0,80.0,Cunnamulla Airport,Cunnamulla,Australia,CMA,-28.03000068664551,145.6219940185547
2649,3323.0,180.0,180.0,Charleville Airport,Charlieville,Australia,CTL,-26.4132995605,146.261993408
2650,6260.0,40.0,80.0,Coen Airport,Coen,Australia,CUQ,-13.761133,143.113311
2651,6262.0,120.0,120.0,Doomadgee Airport,Doomadgee,Australia,DMD,-17.9403,138.82200600000002
2652,6319.0,80.0,80.0,Pormpuraaw Airport,Pormpuraaw,Australia,EDR,-14.896451,141.60908
2653,6286.0,80.0,80.0,Lockhart River Airport,Lockhart River,Australia,IRG,-12.7869,143.304993
2654,3324.0,901.0,901.0,Mount Isa Airport,Mount Isa,Australia,ISA,-20.6639003754,139.488998413
2655,6281.0,80.0,80.0,Kowanyama Airport,Kowanyama,Australia,KWM,-15.485600471496582,141.75100708007812
2656,6309.0,80.0,80.0,Normanton Airport,Normanton,Australia,NTN,-17.684089999999998,141.069664
2657,6304.0,120.0,120.0,Mornington Island Airport,Mornington Island,Australia,ONG,-16.662500381469727,139.17799377441406
2658,6324.0,160.0,160.0,Roma Airport,Roma,Australia,RMA,-26.545000076300006,148.774993896
2659,6325.0,80.0,80.0,St George Airport,St George,Australia,SGO,-28.049699783325195,148.59500122070312
2660,7128.0,170.0,170.0,Toowoomba Airport,Toowoomba,Australia,TWB,-27.542801,151.916
2661,6322.0,80.0,80.0,Quilpie Airport,Quilpie,Australia,ULP,-26.612199783325195,144.2530059814453
2662,3331.0,100.0,100.0,Weipa Airport,Weipa,Australia,WEI,-12.6786003113,141.925003052
2663,6333.0,80.0,80.0,Windorah Airport,Windorah,Australia,WNR,-25.41309928894043,142.66700744628906
2664,6329.0,40.0,40.0,Thargomindah Airport,Thargomindah,Australia,XTG,-27.98640060424805,143.81100463867188
2665,7255.0,19.0,19.0,Havre St Pierre Airport,Havre-Saint-Pierre,Canada,YGV,50.281898498535156,-63.61140060424805
2666,6789.0,77.5,77.5,St Augustin Airport,St-Augustin,Canada,YIF,51.2117004395,-58.6582984924
2667,94.0,116.0,116.0,Natashquan Airport,Natashquan,Canada,YNA,50.18999862670898,-61.78919982910156
2668,106.0,0.0,0.0,Port Menier Airport,Port Menier,Canada,YPN,49.83639907836914,-64.28859710693361
2669,901.0,252.0,252.0,Garoua International Airport,Garoua,Cameroon,GOU,9.33588981628418,13.370100021362305
2670,898.0,126.0,126.0,Salak Airport,Maroua,Cameroon,MVR,10.45139980316162,14.257399559020994
2671,900.0,126.0,126.0,N'Gaoundéré Airport,N'gaoundere,Cameroon,NGE,7.357009887695312,13.559200286865234
2672,3333.0,208.0,208.0,Albury Airport,Albury,Australia,ABX,-36.06779861450195,146.95799255371094
2673,4062.0,87.0,87.0,Armidale Airport,Armidale,Australia,ARM,-30.5280990601,151.617004395
2674,6238.0,60.0,60.0,Barcaldine Airport,Barcaldine,Australia,BCI,-23.565299987800003,145.307006836
2675,4218.0,134.0,134.0,Bundaberg Airport,Bundaberg,Australia,BDB,-24.9039001465,152.319000244
2676,4217.0,70.0,140.0,Blackall Airport,Blackall,Australia,BKQ,-24.427799224900003,145.429000854
2677,4319.0,1376.0,1376.0,Broome International Airport,Broome,Australia,BME,-17.944700241088867,122.23200225830078
2678,3356.0,539.1666666666666,539.1666666666666,Coffs Harbour Airport,Coff's Harbour,Australia,CFS,-30.320600509600002,153.115997314
2679,3358.0,130.66666666666666,130.66666666666666,Dubbo City Regional Airport,Dubbo,Australia,DBO,-32.2167015076,148.574996948
2680,6264.0,60.0,60.0,Devonport Airport,Devonport,Australia,DPO,-41.169700622600004,146.429992676
2681,3990.0,134.0,134.0,Emerald Airport,Emerald,Australia,EMD,-23.5674991608,148.179000854
2682,6269.0,279.3333333333333,279.3333333333333,Gladstone Airport,Gladstone,Australia,GLT,-23.869699,151.223007
2683,6316.0,272.0,484.0,Gove Airport,Gove,Australia,GOV,-12.269399642899998,136.817993164
2684,6272.0,60.0,60.0,Horn Island Airport,Horn Island,Australia,HID,-10.586400032,142.289993286
2685,4052.0,200.16666666666666,200.16666666666666,Hervey Bay Airport,Hervey Bay,Australia,HVB,-25.3188991547,152.880004883
2686,3345.0,1030.25,1030.25,Karratha Airport,Karratha,Australia,KTA,-20.712200164799995,116.773002625
2687,6285.0,150.0,150.0,Lord Howe Island Airport,Lord Howe Island,Australia,LDH,-31.5382995605,159.07699585
2688,6289.0,97.0,307.0,Longreach Airport,Longreach,Australia,LRE,-23.4342002869,144.279998779
2689,6301.0,194.0,194.0,Moranbah Airport,Moranbah,Australia,MOV,-22.057800293000003,148.07699585
2690,6298.0,306.0,306.0,Mildura Airport,Mildura,Australia,MQL,-34.229198455799995,142.085998535
2691,6300.0,50.0,50.0,Moree Airport,Moree,Australia,MRZ,-29.4988994598,149.845001221
2692,6311.0,50.0,50.0,Olympic Dam Airport,Olympic Dam,Australia,OLP,-30.4850006104,136.876998901
2693,3349.0,1036.0,1036.0,Port Hedland International Airport,Port Hedland,Australia,PHE,-20.3777999878,118.625999451
2694,6318.0,107.0,107.0,Port Lincoln Airport,Port Lincoln,Australia,PLO,-34.6053009033,135.880004883
2695,3362.0,56.666666666666664,56.666666666666664,Tamworth Airport,Tamworth,Australia,TMW,-31.0839004517,150.847000122
2696,3363.0,134.0,134.0,Wagga Wagga City Airport,Wagga Wagga,Australia,WGA,-35.1652984619,147.46600341799999
2697,6310.0,339.0,339.0,Newman Airport,Newman,Australia,ZNE,-23.417800903299998,119.803001404
2698,2861.0,454.5,454.5,Mayor Buenaventura Vivas International Airport,Santo Domingo,Venezuela,STD,7.56538,-72.035103
2699,6072.0,311.0,311.0,Juan Pablo Pérez Alfonso Airport,El Vigía,Venezuela,VIG,8.624139,-71.672668
2700,4142.0,74.0,74.0,Luang Namtha Airport,Luang Namtha,Laos,LXG,20.966998999999998,101.400002
2701,4143.0,74.0,74.0,Oudomsay Airport,Muang Xay,Laos,ODY,20.68269920349121,101.99400329589844
2702,3116.0,408.0,408.0,Pakse International Airport,Pakse,Laos,PKZ,15.132100105285645,105.78099822998048
2703,4081.0,74.0,74.0,Xieng Khouang Airport,Phon Savan,Laos,XKH,19.450001,103.157997
2704,3118.0,222.0,222.0,Savannakhet Airport,Savannakhet,Laos,ZVK,16.55660057067871,104.76000213623048
2705,6164.0,189.0,189.0,Orsk Airport,Orsk,Russia,OSW,51.0724983215332,58.59560012817383
2706,6098.0,566.0,566.0,Ugolny Airport,Anadyr,Russia,DYR,64.734902,177.740997
2707,2931.0,239.0,239.0,Pevek Airport,Pevek,Russia,PWE,69.783302307129,170.59700012207
2708,1546.0,725.0,725.0,Federico Fellini International Airport,Rimini,Italy,RMI,44.020302,12.6117
2709,2852.0,483.0,483.0,Maturín Airport,Maturin,Venezuela,MUN,9.75452995300293,-63.14739990234375
2710,625.0,496.0,496.0,Vagar Airport,Vagar,Faroe Islands,FAE,62.0635986328125,-7.277219772338867
2711,2180.0,176.0,176.0,Bateen Airport,Abu Dhabi,United Arab Emirates,AZI,24.428300857543945,54.45809936523438
2712,2189.0,44.0,44.0,Fujairah International Airport,Fujeirah,United Arab Emirates,FJR,25.112199783325195,56.32400131225586
2713,8961.0,88.0,88.0,Sir Bani Yas Airport,Sir Bani Yas Island,United Arab Emirates,XSB,24.283610999999997,52.580278
2714,2172.0,241.0,241.0,Aqaba King Hussein International Airport,Aqaba,Jordan,AQJ,29.61160087585449,35.01810073852539
2715,1628.0,507.0,507.0,Horta Airport,Horta,Portugal,HOR,38.51990127563477,-28.715900421142575
2716,1634.0,440.0,440.0,Pico Airport,Pico,Portugal,PIX,38.554298400878906,-28.44129943847656
2717,1617.0,370.0,370.0,Santa Maria Airport,Santa Maria (island),Portugal,SMA,36.97140121459961,-25.17060089111328
2718,1629.0,998.25,1298.25,Lajes Airport,Lajes (terceira Island),Portugal,TER,38.761798999999996,-27.090799
2719,2518.0,0.0,0.0,Conceição do Araguaia Airport,Conceicao Do Araguaia,Brazil,CDJ,-8.348349571228027,-49.30149841308594
2720,7368.0,0.0,0.0,Gurupi Airport,Gurupi,Brazil,GRP,-11.73960018157959,-49.13219833374024
2721,7375.0,0.0,0.0,Minaçu Airport,Minacu,Brazil,MQH,-13.5491,-48.195301
2722,8239.0,0.0,0.0,Ourilândia do Norte Airport,Ourilandia do Norte,Brazil,OIA,-6.763100147250001,-51.0499000549
2723,8240.0,0.0,0.0,Redenção Airport,Redencao,Brazil,RDC,-8.033289909362793,-49.97990036010742
2724,7374.0,0.0,0.0,Santa Terezinha Airport,Santa Terezinha,Brazil,STZ,-10.4647216796875,-50.51861190795898
2725,8243.0,0.0,0.0,São Félix do Araguaia Airport,Sao Felix do Araguaia,Brazil,SXO,-11.632399559020994,-50.68960189819336
2726,8241.0,0.0,0.0,São Félix do Xingu Airport,Sao Felix do Xingu,Brazil,SXX,-6.6413,-51.9523
2727,4353.0,424.0,424.0,Anapa Vityazevo Airport,Anapa,Russia,AAQ,45.002101898193,37.347301483154
2728,2956.0,426.0,426.0,Barnaul Airport,Barnaul,Russia,BAX,53.36380004882813,83.53849792480469
2729,2957.0,418.0,418.0,Kemerovo Airport,Kemorovo,Russia,KEJ,55.27009963989258,86.1072006225586
2730,6119.0,287.0,287.0,Spichenkovo Airport,Novokuznetsk,Russia,NOZ,53.811401000000004,86.877197
2731,4352.0,2687.5,2498.5,Norilsk-Alykel Airport,Norilsk,Russia,NSK,69.31109619140625,87.33219909667969
2732,6124.0,124.0,124.0,Beslan Airport,Beslan,Russia,OGZ,43.2051010132,44.606601715100005
2733,2932.0,1099.0,1099.0,Yelizovo Airport,Petropavlovsk,Russia,PKC,53.16790008544922,158.45399475097656
2734,8740.0,124.0,124.0,Gorno-Altaysk Airport,Gorno-Altaysk,Russia,RGK,51.9667015076,85.8332977295
2735,2942.0,1013.0,1013.0,Simferopol International Airport,Simferopol,Ukraine,SIP,45.05220031738281,33.975101470947266
2736,2963.0,506.0,506.0,Stavropol Shpakovskoye Airport,Stavropol,Russia,STW,45.10919952392578,42.11280059814453
2737,4297.0,564.5,564.5,Bogashevo Airport,Tomsk,Russia,TOF,56.380298614502,85.208297729492
2738,252.0,128.0,128.0,Takoradi Airport,Takoradi,Ghana,TKD,4.896059989929199,-1.7747600078582764
2739,974.0,328.5,328.5,Beira Airport,Beira,Mozambique,BEW,-19.79640007019043,34.90760040283203
2740,1001.0,605.0,605.0,Joshua Mqabuko Nkomo International Airport,Bulawayo,Zimbabwe,BUQ,-20.01740074157715,28.617900848388672
2741,811.0,120.0,120.0,Hoedspruit Air Force Base Airport,Hoedspruit,South Africa,HDS,-24.3686008453,31.048700332600003
2742,815.0,109.0,109.0,Kimberley Airport,Kimberley,South Africa,KIM,-28.802799224900003,24.765199661300002
2743,5604.0,217.4,217.4,Kruger Mpumalanga International Airport,Mpumalanga,South Africa,MQP,-25.383199691799998,31.105600357100002
2744,1018.0,37.0,37.0,Moshoeshoe I International Airport,Maseru,Lesotho,MSU,-29.462299346923828,27.552499771118164
2745,887.0,37.0,37.0,Matsapha Airport,Manzini,Swaziland,MTS,-26.52899932861328,31.3075008392334
2746,840.0,29.0,29.0,Hendrik Van Eck Airport,Phalaborwa,South Africa,PHW,-23.9372005463,31.1553993225
2747,845.0,33.0,33.0,Polokwane International Airport,Potgietersrus,South Africa,PTG,-23.845269000000002,29.458615
2748,843.0,55.25,55.25,Pietermaritzburg Airport,Pietermaritzburg,South Africa,PZB,-29.6490001678,30.3987007141
2749,849.0,49.5,49.5,Richards Bay Airport,Richard's Bay,South Africa,RCB,-28.740999221800003,32.0920982361
2750,988.0,347.0,347.0,Chingozi Airport,Tete,Mozambique,TET,-16.104799270629886,33.64020156860352
2751,865.0,98.0,98.0,Pierre Van Ryneveld Airport,Upington,South Africa,UTN,-28.39909935,21.260200500499998
2752,866.0,37.0,37.0,K. D. Matanzima Airport,Umtata,South Africa,UTT,-31.5463631849,28.6733551025
2753,990.0,183.0,203.0,Vilankulo Airport,Vilankulu,Mozambique,VNX,-22.018400192260746,35.31330108642578
2754,6778.0,157.0,157.0,Walvis Bay Airport,Walvis Bay,Namibia,WVB,-22.9799,14.6453
2755,5885.0,20.0,20.0,Pointe Vele Airport,Futuna Island,Wallis and Futuna,FUT,-14.3114004135,-178.065994263
2756,1968.0,320.0,320.0,Hihifo Airport,Wallis,Wallis and Futuna,WLS,-13.238300323499999,-176.19900512700002
2757,6168.0,100.0,100.0,Hubli Airport,Hubli,India,HBX,15.361700058,75.08489990230001
2758,3000.0,50.0,50.0,Belgaum Airport,Belgaum,India,IXG,15.8592996597,74.6183013916
2759,7774.0,50.0,50.0,Mysore Airport,Mysore,India,MYQ,12.23,76.655833
2760,6338.0,61.0,61.0,Wynyard Airport,Burnie,Australia,BWT,-40.9989013671875,145.7310028076172
2761,6267.0,12.0,24.0,Flinders Island Airport,Flinders Island,Australia,FLS,-40.0917015076,147.992996216
2762,6278.0,49.0,49.0,King Island Airport,King Island,Australia,KNS,-39.87749862670898,143.8780059814453
2763,3334.0,12.0,12.0,Melbourne Essendon Airport,Melbourne,Australia,MEB,-37.7281,144.901993
2764,6321.0,12.0,0.0,Portland Airport,Portland,Australia,PTJ,-38.31809997558594,141.4709930419922
2765,6312.0,12.0,12.0,Port Augusta Airport,Argyle,Australia,PUG,-32.50690078735352,137.71699523925778
2766,5593.0,187.75,187.75,Åre Östersund Airport,Östersund,Sweden,OSD,63.194400787354,14.500300407410002
2767,5793.0,80.0,80.0,Corvo Airport,Corvo,Portugal,CVU,39.671501,-31.1136
2768,1625.0,250.0,250.0,Flores Airport,Flores,Portugal,FLW,39.455299377441406,-31.13139915466309
2769,1627.0,55.0,55.0,Graciosa Airport,Graciosa Island,Portugal,GRW,39.092201232910156,-28.029800415039066
2770,1639.0,110.0,110.0,São Jorge Airport,Sao Jorge Island,Portugal,SJZ,38.66550064086914,-28.175800323486328
2771,374.0,34.0,34.0,Augsburg Airport,Augsburg,Germany,AGB,48.425278000000006,10.931667
2772,519.0,100.0,100.0,Hawarden Airport,Hawarden,United Kingdom,CEG,53.1781005859375,-2.977780103683472
2773,339.0,754.0,754.0,Erfurt Airport,Erfurt,Germany,ERF,50.97980117797852,10.958100318908693
2774,400.0,310.0,310.0,Kassel-Calden Airport,Kassel,Germany,KSF,51.417273,9.384967
2775,7821.0,252.0,252.0,Zonguldak Airport,Zonguldak,Turkey,ONQ,41.506401061999995,32.0886001587
2776,362.0,124.0,124.0,Hamburg-Finkenwerder Airport,Hamburg,Germany,XFW,53.5352783203125,9.835556030273438
2777,6933.0,137.0,137.0,Gelendzhik Airport,Gelendzhik,Russia,GDZ,44.582092629499996,38.0124807358
2778,2061.0,450.0,450.0,Al Baha Airport,El-baha,Saudi Arabia,ABT,20.296100616500002,41.6343002319
2779,5925.0,180.0,180.0,Al-Jawf Domestic Airport,Al-Jawf,Saudi Arabia,AJF,29.78510093688965,40.099998474121094
2780,2076.0,140.0,140.0,Al Qaisumah/Hafr Al Batin Airport,Hafr Al-batin,Saudi Arabia,AQI,28.335199,46.125099
2781,2062.0,373.33333333333337,373.33333333333337,Bisha Airport,Bisha,Saudi Arabia,BHH,19.984399795532227,42.62089920043945
2782,5924.0,140.0,140.0,Dawadmi Domestic Airport,Dawadmi,Saudi Arabia,,24.5,44.400001525878906
2783,2075.0,373.33333333333337,373.33333333333337,Nejran Airport,Nejran,Saudi Arabia,EAM,17.611400604248047,44.4192008972168
2784,2095.0,70.0,70.0,Al Wajh Domestic Airport,Wejh,Saudi Arabia,EJH,26.19860076904297,36.47639846801758
2785,2066.0,972.0,972.0,Jizan Regional Airport,Gizan,Saudi Arabia,GIZ,16.901100158691403,42.58580017089844
2786,2084.0,220.0,220.0,Arar Domestic Airport,Arar,Saudi Arabia,RAE,30.90660095214844,41.13819885253906
2787,2081.0,70.0,70.0,Rafha Domestic Airport,Rafha,Saudi Arabia,RAH,29.626399993896484,43.4906005859375
2788,2086.0,220.0,220.0,Sharurah Airport,Sharurah,Saudi Arabia,SHW,17.466899871826172,47.12139892578125
2789,2093.0,70.0,70.0,Turaif Domestic Airport,Turaif,Saudi Arabia,TUI,31.692188,38.731544
2790,2068.0,245.33333333333334,245.33333333333334,Gurayat Domestic Airport,Guriat,Saudi Arabia,URY,31.412413,37.278898
2791,5645.0,111.0,111.0,Eros Airport,Windhoek,Namibia,ERS,-22.612199783325195,17.080400466918945
2792,5641.0,37.0,37.0,Luderitz Airport,Luderitz,Namibia,LUD,-26.68740081787109,15.242899894714355
2793,6779.0,74.0,74.0,Katima Mulilo Airport,Mpacha,Namibia,MPA,-17.634399,24.176701
2794,7634.0,74.0,74.0,Rundu Airport,Rundu,Namibia,NDU,-17.956499099731,19.719400405884
2795,5643.0,37.0,37.0,Oranjemund Airport,Oranjemund,Namibia,OMD,-28.5847,16.446699
2796,5642.0,37.0,37.0,Ondangwa Airport,Ondangwa,Namibia,OND,-17.878201,15.9526
2797,1676.0,396.0,396.0,Bern Belp Airport,Bern,Switzerland,BRN,46.914100647,7.4971499443099985
2798,6138.0,678.0,678.0,Khanty Mansiysk Airport,Khanty-Mansiysk,Russia,HMA,61.02849960327149,69.08609771728516
2799,1425.0,29.0,29.0,Dijon-Bourgogne Airport,Dijon,France,DIJ,47.268902000000004,5.09
2800,1371.0,19.0,19.0,Le Havre Octeville Airport,Le Havre,France,LEH,49.53390121459961,0.08805599808692932
2801,1279.0,38.0,38.0,Périgueux-Bassillac Airport,Perigueux,France,PGX,45.19810104370117,0.815555989742279
2802,1602.0,186.0,0.0,Ovda International Airport,Ovda,Israel,VDA,29.94029998779297,34.93579864501953
2803,3624.0,9.0,9.0,Teterboro Airport,Teterboro,United States,TEB,40.85010147089999,-74.060798645
2804,5800.0,358.5,358.5,Adıyaman Airport,Adiyaman,Turkey,ADF,37.7313995361,38.4688987732
2805,5799.0,315.0,315.0,Ağrı Airport,Agri,Turkey,AJI,39.654541015625,43.025978088378906
2806,6780.0,189.0,189.0,Anadolu Airport,Eskissehir,Turkey,AOE,39.809898,30.5194
2807,6781.0,126.0,126.0,Çanakkale Airport,Canakkale,Turkey,CKZ,40.1376991272,26.4267997742
2808,1651.0,156.5,156.5,Mihail Kogălniceanu International Airport,Constanta,Romania,CND,44.36220169067383,28.488300323486328
2809,5801.0,146.33333333333334,146.33333333333334,Süleyman Demirel International Airport,Isparta,Turkey,ISE,37.8554000854,30.368400573699997
2810,9273.0,156.5,156.5,Kastamonu Airport,Kastamonu,Turkey,KFS,41.31420135498047,33.79579925537109
2811,5796.0,534.5,534.5,Kars Airport,Kars,Turkey,KSY,40.562198638916016,43.1150016784668
2812,9045.0,156.5,156.5,Zafer Airport,Kutahya,Turkey,KZR,39.113079,30.128110999999997
2813,6090.0,124.0,124.0,Nakhchivan Airport,Nakhchivan,Azerbaijan,NAJ,39.18880081176758,45.45840072631836
2814,6784.0,126.0,126.0,Tekirdağ Çorlu Airport,Çorlu,Turkey,TEQ,41.13819885253906,27.919099807739254
2815,6265.0,30.0,30.0,Elcho Island Airport,Elcho Island,Australia,ELC,-12.019399642899998,135.570999146
2816,6297.0,70.0,70.0,McArthur River Mine Airport,McArthur River Mine,Australia,MCV,-16.4424991608,136.083999634
2817,6295.0,30.0,30.0,Milingimbi Airport,Milingimbi,Australia,MGT,-12.094400405899998,134.893997192
2818,6296.0,90.0,90.0,Maningrida Airport,Maningrida,Australia,MNG,-12.0560998917,134.23399353
2819,976.0,170.0,150.0,Inhambane Airport,Inhambane,Mozambique,INH,-23.876399993896484,35.40850067138672
2820,986.0,152.0,152.0,Quelimane Airport,Quelimane,Mozambique,UEL,-17.855499267578125,36.86909866333008
2821,5637.0,50.0,50.0,Chimoio Airport,Chimoio,Mozambique,VPY,-19.15130043029785,33.429000854492195
2822,977.0,108.66666666666667,108.66666666666667,Lichinga Airport,Lichinga,Mozambique,VXC,-13.274000000000001,35.2663
2823,1106.0,701.0,989.0,São Pedro Airport,Sao Vicente Island,Cape Verde,VXE,16.833200454711914,-25.05529975891113
