,Airline,Airline_ID,S_Port,S_ID,D_Port,D_ID,Codeshare,Stops,Equipment,Active
27295,FR,4296.0,OPO,1636,CFE,1330,,0,738,Y
27296,FR,4296.0,OPO,1636,CIA,1553,,0,738,Y
27297,FR,4296.0,OPO,1636,CRL,304,,0,738,Y
27298,FR,4296.0,OPO,1636,DLE,1309,,0,738,Y
27299,FR,4296.0,OPO,1636,DTM,373,,0,738,Y
27300,FR,4296.0,OPO,1636,DUB,599,,0,738,Y
27301,FR,4296.0,OPO,1636,EBU,1350,,0,738,Y
27302,FR,4296.0,OPO,1636,EIN,585,,0,738,Y
27303,FR,4296.0,OPO,1636,FAO,1626,,0,738,Y
27304,FR,4296.0,OPO,1636,FKB,4166,,0,738,Y
27305,FR,4296.0,OPO,1636,FMM,3986,,0,738,Y
27306,FR,4296.0,OPO,1636,HHN,355,,0,738,Y
27307,FR,4296.0,OPO,1636,LIL,1399,,0,738,Y
27308,FR,4296.0,OPO,1636,LIS,1638,,0,738,Y
27309,FR,4296.0,OPO,1636,LPA,1054,,0,738,Y
27310,FR,4296.0,OPO,1636,LPL,491,,0,738,Y
27311,FR,4296.0,OPO,1636,LRH,6493,,0,738,Y
27312,FR,4296.0,OPO,1636,MAD,1229,,0,738,Y
27313,FR,4296.0,OPO,1636,MRS,1353,,0,738,Y
27314,FR,4296.0,OPO,1636,MST,582,,0,738,Y
27315,FR,4296.0,OPO,1636,NRN,4198,,0,738,Y
27316,FR,4296.0,OPO,1636,PMI,3998,,0,738,Y
27317,FR,4296.0,OPO,1636,STN,548,,0,738,Y
27318,FR,4296.0,OPO,1636,SXB,1435,,0,738,Y
27319,FR,4296.0,OPO,1636,TFS,1056,,0,738,Y
27320,FR,4296.0,OPO,1636,TUF,1376,,0,738,Y
27321,FR,4296.0,OPO,1636,VLC,1246,,0,738,Y
27322,FR,4296.0,OPO,1636,XCR,1374,,0,738,Y
27323,FR,4296.0,ORK,596,ACE,1055,,0,738,Y
27324,FR,4296.0,ORK,596,AGP,1230,,0,738,Y
27325,FR,4296.0,ORK,596,EMA,523,,0,738,Y
27326,FR,4296.0,ORK,596,FAO,1626,,0,738,Y
27327,FR,4296.0,ORK,596,FUE,1051,,0,738,Y
27328,FR,4296.0,ORK,596,GDN,668,,0,738,Y
27329,FR,4296.0,ORK,596,LGW,502,,0,738,Y
27330,FR,4296.0,ORK,596,LPA,1054,,0,738,Y
27331,FR,4296.0,ORK,596,LPL,491,,0,738,Y
27332,FR,4296.0,ORK,596,PMI,3998,,0,738,Y
27333,FR,4296.0,ORK,596,STN,548,,0,738,Y
27334,FR,4296.0,ORK,596,TFS,1056,,0,738,Y
27335,FR,4296.0,ORK,596,VNO,3959,,0,738,Y
27336,FR,4296.0,ORK,596,WRO,680,,0,738,Y
27337,FR,4296.0,OSI,1202,STN,548,,0,738,Y
27338,FR,4296.0,OSR,1582,STN,548,,0,738,Y
27339,FR,4296.0,OTP,1657,DUB,599,,0,738,Y
27340,FR,4296.0,OTP,1657,STN,548,,0,738,Y
27341,FR,4296.0,OUD,1070,BVA,1367,,0,738,Y
27342,FR,4296.0,OUD,1070,CRL,304,,0,738,Y
27343,FR,4296.0,OUD,1070,MRS,1353,,0,738,Y
27344,FR,4296.0,OUD,1070,NRN,4198,,0,738,Y
27345,FR,4296.0,PDV,1193,HHN,355,,0,738,Y
27346,FR,4296.0,PDV,1193,STN,548,,0,738,Y
27347,FR,4296.0,PEG,1567,CAG,1519,,0,738,Y
27348,FR,4296.0,PEG,1567,CRL,304,,0,738,Y
27349,FR,4296.0,PEG,1567,STN,548,,0,738,Y
27350,FR,4296.0,PEG,1567,TPS,1515,,0,738,Y
27351,FR,4296.0,PFO,1198,ATH,3941,,0,738,Y
27352,FR,4296.0,PFO,1198,CHQ,1474,,0,738,Y
27353,FR,4296.0,PFO,1198,CRL,304,,0,738,Y
27354,FR,4296.0,PFO,1198,GPA,1473,,0,738,Y
27355,FR,4296.0,PFO,1198,KRK,669,,0,738,Y
27356,FR,4296.0,PFO,1198,KUN,3956,,0,738,Y
27357,FR,4296.0,PFO,1198,MAN,478,,0,738,Y
27358,FR,4296.0,PFO,1198,NYO,699,,0,738,Y
27359,FR,4296.0,PFO,1198,SKG,1486,,0,738,Y
27360,FR,4296.0,PFO,1198,STN,548,,0,738,Y
27361,FR,4296.0,PGF,1356,CRL,304,,0,738,Y
27362,FR,4296.0,PGF,1356,STN,548,,0,738,Y
27363,FR,4296.0,PIK,537,ACE,1055,,0,738,Y
27364,FR,4296.0,PIK,537,AGP,1230,,0,738,Y
27365,FR,4296.0,PIK,537,ALC,1212,,0,738,Y
27366,FR,4296.0,PIK,537,BCN,1218,,0,738,Y
27367,FR,4296.0,PIK,537,CCF,1352,,0,738,Y
27368,FR,4296.0,PIK,537,CFU,1460,,0,738,Y
27369,FR,4296.0,PIK,537,CIA,1553,,0,738,Y
27370,FR,4296.0,PIK,537,DUB,599,,0,738,Y
27371,FR,4296.0,PIK,537,FAO,1626,,0,738,Y
27372,FR,4296.0,PIK,537,FUE,1051,,0,738,Y
27373,FR,4296.0,PIK,537,IBZ,1225,,0,738,Y
27374,FR,4296.0,PIK,537,LDY,468,,0,738,Y
27375,FR,4296.0,PIK,537,LPA,1054,,0,738,Y
27376,FR,4296.0,PIK,537,MJV,1227,,0,738,Y
27377,FR,4296.0,PIK,537,MLA,1606,,0,738,Y
27378,FR,4296.0,PIK,537,PMI,3998,,0,738,Y
27379,FR,4296.0,PIK,537,REU,1236,,0,738,Y
27380,FR,4296.0,PIK,537,RIX,3953,,0,738,Y
27381,FR,4296.0,PIK,537,TFS,1056,,0,738,Y
27382,FR,4296.0,PIK,537,WMI,8414,,0,738,Y
27383,FR,4296.0,PIK,537,WRO,680,,0,738,Y
27384,FR,4296.0,PIS,1268,SNN,603,,0,738,Y
27385,FR,4296.0,PIS,1268,STN,548,,0,738,Y
27386,FR,4296.0,PMF,1531,AHO,1517,,0,738,Y
27387,FR,4296.0,PMF,1531,CAG,1519,,0,738,Y
27388,FR,4296.0,PMF,1531,STN,548,,0,738,Y
27389,FR,4296.0,PMF,1531,TPS,1515,,0,738,Y
27390,FR,4296.0,PMI,3998,AAR,607,,0,738,Y
27391,FR,4296.0,PMI,3998,AGP,1230,,0,738,Y
27392,FR,4296.0,PMI,3998,BCN,1218,,0,738,Y
27393,FR,4296.0,PMI,3998,BGY,1525,,0,738,Y
27394,FR,4296.0,PMI,3998,BHX,469,,0,738,Y
27395,FR,4296.0,PMI,3998,BLL,608,,0,738,Y
27396,FR,4296.0,PMI,3998,BLQ,1538,,0,738,Y
27397,FR,4296.0,PMI,3998,BOH,494,,0,738,Y
27398,FR,4296.0,PMI,3998,BRE,353,,0,738,Y
27399,FR,4296.0,PMI,3998,BRS,490,,0,738,Y
27400,FR,4296.0,PMI,3998,BRU,302,,0,738,Y
27401,FR,4296.0,PMI,3998,BTS,1745,,0,738,Y
27402,FR,4296.0,PMI,3998,BVA,1367,,0,738,Y
27403,FR,4296.0,PMI,3998,CGN,344,,0,738,Y
27404,FR,4296.0,PMI,3998,CIA,1553,,0,738,Y
27405,FR,4296.0,PMI,3998,CRL,304,,0,738,Y
27406,FR,4296.0,PMI,3998,DTM,373,,0,738,Y
27407,FR,4296.0,PMI,3998,DUB,599,,0,738,Y
27408,FR,4296.0,PMI,3998,EDI,535,,0,738,Y
27409,FR,4296.0,PMI,3998,EIN,585,,0,738,Y
27410,FR,4296.0,PMI,3998,EMA,523,,0,738,Y
27411,FR,4296.0,PMI,3998,FKB,4166,,0,738,Y
27412,FR,4296.0,PMI,3998,FMM,3986,,0,738,Y
27413,FR,4296.0,PMI,3998,GRO,1222,,0,738,Y
27414,FR,4296.0,PMI,3998,GRQ,586,,0,738,Y
27415,FR,4296.0,PMI,3998,GSE,691,,0,738,Y
27416,FR,4296.0,PMI,3998,HHN,355,,0,738,Y
27417,FR,4296.0,PMI,3998,KUN,3956,,0,738,Y
27418,FR,4296.0,PMI,3998,LBA,517,,0,738,Y
27419,FR,4296.0,PMI,3998,LBC,364,,0,738,Y
27420,FR,4296.0,PMI,3998,LPL,491,,0,738,Y
27421,FR,4296.0,PMI,3998,MAD,1229,,0,738,Y
27422,FR,4296.0,PMI,3998,MAN,478,,0,738,Y
27423,FR,4296.0,PMI,3998,MRS,1353,,0,738,Y
27424,FR,4296.0,PMI,3998,MST,582,,0,738,Y
27425,FR,4296.0,PMI,3998,NRN,4198,,0,738,Y
27426,FR,4296.0,PMI,3998,NYO,699,,0,738,Y
27427,FR,4296.0,PMI,3998,OPO,1636,,0,738,Y
27428,FR,4296.0,PMI,3998,ORK,596,,0,738,Y
27429,FR,4296.0,PMI,3998,PIK,537,,0,738,Y
27430,FR,4296.0,PMI,3998,REU,1236,,0,738,Y
27431,FR,4296.0,PMI,3998,RYG,657,,0,738,Y
27432,FR,4296.0,PMI,3998,SCQ,1243,,0,738,Y
27433,FR,4296.0,PMI,3998,SDR,1251,,0,738,Y
27434,FR,4296.0,PMI,3998,SNN,603,,0,738,Y
27435,FR,4296.0,PMI,3998,STN,548,,0,738,Y
27436,FR,4296.0,PMI,3998,SVQ,1253,,0,738,Y
27437,FR,4296.0,PMI,3998,VLC,1246,,0,738,Y
27438,FR,4296.0,PMI,3998,WMI,8414,,0,738,Y
27439,FR,4296.0,PMO,1512,BGY,1525,,0,738,Y
27440,FR,4296.0,PMO,1512,BLQ,1538,,0,738,Y
27441,FR,4296.0,PMO,1512,FCO,1555,,0,738,Y
27442,FR,4296.0,PMO,1512,MAD,1229,,0,738,Y
27443,FR,4296.0,PMO,1512,MRS,1353,,0,738,Y
27444,FR,4296.0,PMO,1512,NRN,4198,,0,738,Y
27445,FR,4296.0,PMO,1512,PSA,1562,,0,738,Y
27446,FR,4296.0,PMO,1512,STN,548,,0,738,Y
27447,FR,4296.0,PMO,1512,SVQ,1253,,0,738,Y
27448,FR,4296.0,PMO,1512,TSF,1539,,0,738,Y
27449,FR,4296.0,POZ,674,BRS,490,,0,738,Y
27450,FR,4296.0,POZ,674,CIA,1553,,0,738,Y
27451,FR,4296.0,POZ,674,DUB,599,,0,738,Y
27452,FR,4296.0,POZ,674,EDI,535,,0,738,Y
27453,FR,4296.0,POZ,674,GRO,1222,,0,738,Y
27454,FR,4296.0,POZ,674,LPL,491,,0,738,Y
27455,FR,4296.0,POZ,674,RYG,657,,0,738,Y
27456,FR,4296.0,POZ,674,STN,548,,0,738,Y
27457,FR,4296.0,PRG,1587,DUB,599,,0,738,Y
27458,FR,4296.0,PRG,1587,STN,548,,0,738,Y
27459,FR,4296.0,PSA,1562,AHO,1517,,0,738,Y
27460,FR,4296.0,PSA,1562,BDS,1506,,0,738,Y
27461,FR,4296.0,PSA,1562,BLL,608,,0,738,Y
27462,FR,4296.0,PSA,1562,BOH,494,,0,738,Y
27463,FR,4296.0,PSA,1562,BRI,1501,,0,738,Y
27464,FR,4296.0,PSA,1562,BUD,1489,,0,738,Y
27465,FR,4296.0,PSA,1562,BVA,1367,,0,738,Y
27466,FR,4296.0,PSA,1562,CAG,1519,,0,738,Y
27467,FR,4296.0,PSA,1562,CIY,9327,,0,738,Y
27468,FR,4296.0,PSA,1562,CRL,304,,0,738,Y
27469,FR,4296.0,PSA,1562,DUB,599,,0,738,Y
27470,FR,4296.0,PSA,1562,EDI,535,,0,738,Y
27471,FR,4296.0,PSA,1562,EIN,585,,0,738,Y
27472,FR,4296.0,PSA,1562,EMA,523,,0,738,Y
27473,FR,4296.0,PSA,1562,FEZ,1066,,0,738,Y
27474,FR,4296.0,PSA,1562,FUE,1051,,0,738,Y
27475,FR,4296.0,PSA,1562,GDN,668,,0,738,Y
27476,FR,4296.0,PSA,1562,GRO,1222,,0,738,Y
27477,FR,4296.0,PSA,1562,GSE,691,,0,738,Y
27478,FR,4296.0,PSA,1562,HAU,645,,0,738,Y
27479,FR,4296.0,PSA,1562,HHN,355,,0,738,Y
27480,FR,4296.0,PSA,1562,IBZ,1225,,0,738,Y
27481,FR,4296.0,PSA,1562,KRK,669,,0,738,Y
27482,FR,4296.0,PSA,1562,LBA,517,,0,738,Y
27483,FR,4296.0,PSA,1562,LBC,364,,0,738,Y
27484,FR,4296.0,PSA,1562,LIS,1638,,0,738,Y
27485,FR,4296.0,PSA,1562,LPA,1054,,0,738,Y
27486,FR,4296.0,PSA,1562,LPL,491,,0,738,Y
27487,FR,4296.0,PSA,1562,MAD,1229,,0,738,Y
27488,FR,4296.0,PSA,1562,MLA,1606,,0,738,Y
27489,FR,4296.0,PSA,1562,NRN,4198,,0,738,Y
27490,FR,4296.0,PSA,1562,NYO,699,,0,738,Y
27491,FR,4296.0,PSA,1562,PMO,1512,,0,738,Y
27492,FR,4296.0,PSA,1562,RAK,1075,,0,738,Y
27493,FR,4296.0,PSA,1562,SKG,1486,,0,738,Y
27494,FR,4296.0,PSA,1562,STN,548,,0,738,Y
27495,FR,4296.0,PSA,1562,SUF,1508,,0,738,Y
27496,FR,4296.0,PSA,1562,SVQ,1253,,0,738,Y
